id,date,weight,primary,comments
35728,1/2/2018,164.8,TRUE,
35751,1/3/2018,165.4,TRUE,
35779,1/4/2018,165.2,TRUE,
35782,1/5/2018,167.2,TRUE,
35810,1/8/2018,166.8,TRUE,
35815,1/10/2018,166.2,TRUE,
35824,1/11/2018,165.6,TRUE,
35847,1/12/2018,163.8,TRUE,
35877,1/13/2018,165.4,TRUE,
35880,1/14/2018,164.2,TRUE,
35887,1/17/2018,166.4,TRUE,
35904,1/19/2018,165.4,TRUE,
35913,1/20/2018,163.8,TRUE,
35936,1/21/2018,165.4,TRUE,
35937,1/22/2018,165,TRUE,
35951,1/23/2018,166,TRUE,
35957,1/24/2018,164.4,TRUE,
35979,1/29/2018,164.4,TRUE,
36000,1/30/2018,164,TRUE,
36018,1/31/2018,164,TRUE,
36039,2/1/2018,164.2,TRUE,
36060,2/2/2018,165,TRUE,
36075,2/4/2018,165.4,TRUE,
36106,2/5/2018,164.4,TRUE,
36123,2/6/2018,166.6,TRUE,
36150,2/7/2018,168.4,TRUE,
36180,2/8/2018,167.4,TRUE,
36184,2/9/2018,166.4,TRUE,
36193,2/10/2018,166.2,TRUE,
36202,2/12/2018,163.2,TRUE,
36208,2/13/2018,164.4,TRUE,
36225,2/14/2018,166.6,TRUE,
36235,2/15/2018,167,TRUE,
36259,2/16/2018,167,TRUE,
36269,2/18/2018,165.8,TRUE,
36297,2/19/2018,167.2,TRUE,
36304,2/20/2018,167.4,TRUE,
36326,2/21/2018,167,TRUE,
36330,2/23/2018,165.6,TRUE,
36359,2/24/2018,165.8,TRUE,
36362,2/25/2018,165,TRUE,
36387,2/26/2018,166.2,TRUE,
36405,2/27/2018,167.6,TRUE,
36414,3/1/2018,165,TRUE,
36420,3/2/2018,165,TRUE,
36430,3/3/2018,165,TRUE,
36446,3/4/2018,166.4,TRUE,
36471,3/5/2018,164.5,TRUE,
36481,3/6/2018,165.8,TRUE,
36496,3/7/2018,165.4,TRUE,
36511,3/8/2018,163,TRUE,
36512,3/9/2018,164.6,TRUE,
36525,3/10/2018,163.8,TRUE,
36544,3/11/2018,166,TRUE,
36571,3/12/2018,165.2,TRUE,
36593,3/13/2018,166.2,TRUE,
36618,3/14/2018,166.6,TRUE,
36628,3/16/2018,166.4,TRUE,
36654,3/17/2018,167,TRUE,
36676,4/14/2018,167,TRUE,
36687,4/15/2018,168.2,TRUE,
36689,4/16/2018,169.8,TRUE,
36703,4/17/2018,167.8,TRUE,
36721,4/19/2018,166,TRUE,
36739,4/20/2018,168.2,TRUE,
36751,4/21/2018,168.4,TRUE,
36763,4/22/2018,169.2,TRUE,
36784,4/23/2018,165.6,TRUE,
36790,4/24/2018,167,TRUE,
36811,4/25/2018,168.6,TRUE,
36822,4/26/2018,168,TRUE,
36831,4/27/2018,167.2,TRUE,
36850,4/28/2018,168,TRUE,
36872,4/29/2018,168.4,TRUE,
36884,4/30/2018,167.4,TRUE,
36914,5/1/2018,168.4,TRUE,
36928,5/2/2018,170,TRUE,
36955,5/3/2018,167.8,TRUE,
36960,5/5/2018,169.4,TRUE,
36977,5/6/2018,169.4,TRUE,
36989,5/7/2018,167.6,TRUE,
37013,5/8/2018,168.4,TRUE,
37038,5/9/2018,169.8,TRUE,
37050,5/10/2018,169.4,TRUE,
37081,5/11/2018,168.2,TRUE,
37093,5/12/2018,168.2,TRUE,
37110,5/13/2018,166.4,TRUE,
37112,5/14/2018,165.6,TRUE,
37129,5/15/2018,167.8,TRUE,
37157,5/16/2018,167.4,TRUE,
37177,5/17/2018,167.6,TRUE,
37178,5/18/2018,167.8,TRUE,
37182,5/19/2018,167.6,TRUE,
37211,5/21/2018,167.8,TRUE,
37216,5/22/2018,168,TRUE,
37233,5/23/2018,167.2,TRUE,
37245,5/24/2018,167,TRUE,
37265,5/25/2018,165,TRUE,
37271,5/26/2018,164.8,TRUE,
37297,5/27/2018,163.6,TRUE,
37321,5/28/2018,166,TRUE,
37348,5/29/2018,167.2,TRUE,
37370,5/30/2018,166,TRUE,
37384,5/31/2018,164.2,TRUE,
37392,6/1/2018,164.2,TRUE,
37406,6/2/2018,165.6,TRUE,
37415,6/3/2018,165.4,TRUE,
37443,6/4/2018,164.4,TRUE,
37453,6/5/2018,164.2,TRUE,
37480,6/6/2018,163.6,TRUE,
37506,6/7/2018,162.8,TRUE,
37525,6/8/2018,162.8,TRUE,
37541,6/9/2018,165.8,TRUE,
37563,6/10/2018,164.2,TRUE,
37577,6/11/2018,164.2,TRUE,
37598,6/12/2018,164.2,TRUE,
37606,6/13/2018,164.4,TRUE,
37613,6/14/2018,163.2,TRUE,
37630,6/15/2018,163.2,TRUE,
37644,6/16/2018,164.6,TRUE,
37647,6/17/2018,164.4,TRUE,
37650,6/18/2018,164.4,TRUE,
37654,6/19/2018,163.2,TRUE,
37679,6/20/2018,162.8,TRUE,
37688,6/21/2018,161.6,TRUE,
37699,6/22/2018,161.8,TRUE,
37709,6/23/2018,161.6,TRUE,
37721,6/24/2018,163.4,TRUE,
37727,6/25/2018,164.2,TRUE,
37738,6/26/2018,163.8,TRUE,
37745,6/27/2018,164,TRUE,
37754,6/28/2018,163.6,TRUE,
37780,6/29/2018,160.6,TRUE,
37782,6/30/2018,161.4,TRUE,
37795,7/1/2018,163.6,TRUE,
37809,7/2/2018,161.6,TRUE,
37836,7/3/2018,162.2,TRUE,
37842,7/4/2018,162,TRUE,
37860,7/5/2018,162.8,TRUE,
37873,7/6/2018,163.2,TRUE,
37900,7/7/2018,164,TRUE,
37913,7/8/2018,162.8,TRUE,
37917,7/9/2018,159.4,TRUE,
37926,7/10/2018,159.8,TRUE,
37943,7/11/2018,160.6,TRUE,
37957,7/12/2018,161.4,TRUE,
37985,7/13/2018,160.4,TRUE,
38008,7/14/2018,162.8,TRUE,
38039,7/15/2018,164.8,TRUE,
38046,7/16/2018,162.2,TRUE,
38067,7/17/2018,163.2,TRUE,
38093,7/18/2018,161,TRUE,
38111,7/19/2018,161.6,TRUE,
38122,7/20/2018,160.6,TRUE,
38131,7/21/2018,161.4,TRUE,
38161,7/22/2018,161.4,TRUE,
38185,7/23/2018,161.6,TRUE,
38195,7/24/2018,162,TRUE,
38223,7/25/2018,161.4,TRUE,
38226,7/26/2018,161.4,TRUE,
38228,7/27/2018,160.4,TRUE,
38233,7/28/2018,160.4,TRUE,
38243,7/29/2018,163,TRUE,
38263,7/31/2018,161.6,TRUE,
38284,8/1/2018,160.4,TRUE,
38314,8/2/2018,160.2,TRUE,
38338,8/3/2018,159.8,TRUE,
38339,8/4/2018,159.8,TRUE,
38369,8/5/2018,160.6,TRUE,
38390,8/6/2018,159.2,TRUE,
38409,8/7/2018,160,TRUE,
38430,8/8/2018,160.6,TRUE,
38431,8/9/2018,160,TRUE,
38462,8/10/2018,159.6,TRUE,
38488,8/11/2018,159.8,TRUE,
38491,8/13/2018,159.6,TRUE,
38513,8/14/2018,158.6,TRUE,
38525,8/15/2018,156.4,TRUE,
38534,8/16/2018,157.6,TRUE,
38560,8/17/2018,159.4,TRUE,
38585,8/18/2018,160.4,TRUE,
38604,8/19/2018,163.2,TRUE,
38614,8/20/2018,160.8,TRUE,
38628,8/21/2018,160,TRUE,
38631,8/22/2018,159.4,TRUE,
38645,8/23/2018,159.4,TRUE,
38660,8/24/2018,159.2,TRUE,
38679,8/25/2018,158.8,TRUE,
38704,8/26/2018,158.8,TRUE,
38729,8/27/2018,157.2,TRUE,
38739,8/28/2018,158.2,TRUE,
38755,8/29/2018,157.6,TRUE,
38775,8/30/2018,159.8,TRUE,
38790,8/31/2018,160.4,TRUE,
38806,9/1/2018,159.2,TRUE,
38819,9/2/2018,159.4,TRUE,
38847,9/3/2018,160.6,TRUE,
38852,9/4/2018,160.8,TRUE,
38860,9/5/2018,160.4,TRUE,
38878,9/6/2018,159.6,TRUE,
38885,9/7/2018,159.8,TRUE,
38892,9/8/2018,159.2,TRUE,
38912,9/9/2018,157.6,TRUE,
38921,9/11/2018,160.6,TRUE,
38937,9/12/2018,160.2,TRUE,
38964,9/13/2018,159.8,TRUE,
38973,9/14/2018,160.2,TRUE,
38979,9/15/2018,159.2,TRUE,
38986,9/16/2018,158.4,TRUE,
39017,9/17/2018,159.8,TRUE,
39023,9/18/2018,160.2,TRUE,
39029,9/19/2018,160,TRUE,
39044,9/20/2018,160,TRUE,
39068,9/22/2018,159.6,TRUE,
39086,9/23/2018,159.4,TRUE,
39090,9/24/2018,159.2,TRUE,
39107,9/25/2018,161,TRUE,
39128,9/26/2018,158.8,TRUE,
39139,9/27/2018,159.6,TRUE,
39141,9/28/2018,161.4,TRUE,
39156,9/29/2018,160,TRUE,
39180,9/30/2018,160.2,TRUE,
39210,10/1/2018,160,TRUE,
39235,10/2/2018,160,TRUE,
39264,10/3/2018,159.6,TRUE,
39265,10/4/2018,159.2,TRUE,
39271,10/5/2018,159.2,TRUE,
39285,10/6/2018,160,TRUE,
39307,10/7/2018,160.6,TRUE,
39334,10/8/2018,162.6,TRUE,
39352,10/9/2018,162.2,TRUE,
39379,10/10/2018,162,TRUE,
39394,10/11/2018,161.6,TRUE,
39404,10/12/2018,160,TRUE,
39425,10/13/2018,160.2,TRUE,
39430,10/14/2018,160.8,TRUE,
39443,10/15/2018,163,TRUE,
39457,10/16/2018,162,TRUE,
39481,10/17/2018,162.2,TRUE,
39501,10/18/2018,161,TRUE,
39520,10/19/2018,158.4,TRUE,
39542,10/20/2018,159,TRUE,
39567,10/21/2018,161.4,TRUE,
39584,10/22/2018,159.6,TRUE,
39614,10/23/2018,160.2,TRUE,
39624,10/24/2018,161.8,TRUE,
39630,10/25/2018,159.8,TRUE,
39661,10/26/2018,162,TRUE,
39689,10/27/2018,162.4,TRUE,
39699,10/28/2018,164.2,TRUE,
39708,10/29/2018,163,TRUE,
39717,10/30/2018,162.4,TRUE,
39719,10/31/2018,161.6,TRUE,
39724,11/1/2018,160.2,TRUE,
39745,11/2/2018,160.4,TRUE,
39762,11/3/2018,159.6,TRUE,
39768,11/4/2018,161.6,TRUE,
39784,11/5/2018,161.6,TRUE,
39812,11/6/2018,160.8,TRUE,
39835,11/7/2018,160.6,TRUE,
39856,11/8/2018,161.8,TRUE,
39865,11/9/2018,164.2,TRUE,
39872,11/10/2018,162.6,TRUE,
39896,11/11/2018,163.2,TRUE,
39903,11/12/2018,161.6,TRUE,
39912,11/13/2018,162.4,TRUE,
39937,11/14/2018,163.2,TRUE,
39950,11/15/2018,160.6,TRUE,
39972,11/16/2018,160.4,TRUE,
39991,11/17/2018,160.8,TRUE,
39992,11/18/2018,160.6,TRUE,
40022,11/19/2018,159.8,TRUE,
40025,11/20/2018,160.6,TRUE,
40047,11/21/2018,160.8,TRUE,
40055,11/22/2018,160.8,TRUE,
40085,11/23/2018,162,TRUE,
40107,11/24/2018,159.8,TRUE,
40134,11/25/2018,161.8,TRUE,
40144,11/26/2018,160.6,TRUE,
40158,11/27/2018,161,TRUE,
40173,11/28/2018,160.6,TRUE,
40192,11/29/2018,160.6,TRUE,
40213,11/30/2018,161.2,TRUE,
40216,12/1/2018,161,TRUE,
40224,12/2/2018,161.4,TRUE,
40241,12/3/2018,161.6,TRUE,
40260,12/4/2018,161.6,TRUE,
40262,12/5/2018,160.6,TRUE,
40279,12/6/2018,160.6,TRUE,
40288,12/7/2018,160.6,TRUE,
40304,12/8/2018,161.8,TRUE,
40321,12/9/2018,162,TRUE,
40346,12/11/2018,161.8,TRUE,
40349,12/12/2018,160.8,TRUE,
40372,12/13/2018,160.4,TRUE,
40387,12/15/2018,159.8,TRUE,
40407,12/16/2018,162.8,TRUE,
40431,12/17/2018,163,TRUE,
40435,12/18/2018,161.6,TRUE,
40463,12/19/2018,160.2,TRUE,
40477,12/20/2018,160.2,TRUE,
40493,12/21/2018,159.8,TRUE,
40516,12/22/2018,159.8,TRUE,
40528,12/26/2018,164,TRUE,
40542,12/28/2018,162.8,TRUE,
40567,12/29/2018,163.8,TRUE,
40583,12/30/2018,163,TRUE,
40609,12/31/2018,161.2,TRUE,
40614,1/1/2019,163,TRUE,
40624,1/2/2019,165.2,TRUE,
40628,1/3/2019,165,TRUE,
40647,1/4/2019,165.2,TRUE,
40649,1/5/2019,164.4,TRUE,
40673,1/6/2019,162.8,TRUE,
40695,1/7/2019,164.2,TRUE,
40698,1/8/2019,164,TRUE,
40720,1/9/2019,163.8,TRUE,
40746,1/10/2019,163.6,TRUE,
40755,1/11/2019,162,TRUE,
40786,1/12/2019,162,TRUE,
40815,1/13/2019,162,TRUE,
40818,1/14/2019,164.8,TRUE,
40828,1/15/2019,164,TRUE,
40834,1/16/2019,163.2,TRUE,
40839,1/17/2019,163,TRUE,
40845,1/18/2019,163.6,TRUE,
40855,1/19/2019,162.8,TRUE,
40883,1/20/2019,164.2,TRUE,
40885,1/21/2019,163.8,TRUE,
40887,1/22/2019,161.6,TRUE,
40909,1/23/2019,162.4,TRUE,
40919,1/24/2019,164.4,TRUE,
40948,1/25/2019,163.2,TRUE,
40963,1/26/2019,164.2,TRUE,
40991,1/27/2019,164,TRUE,
41010,1/28/2019,166.2,TRUE,
41014,1/29/2019,164.2,TRUE,
41019,1/30/2019,165.4,TRUE,
41024,1/31/2019,165.8,TRUE,
41037,2/2/2019,165.8,TRUE,
41040,2/3/2019,166.6,TRUE,
41070,2/4/2019,161.8,TRUE,
41077,2/5/2019,165.4,TRUE,
41108,2/6/2019,164.8,TRUE,
41127,2/8/2019,164,TRUE,
41133,2/9/2019,164.2,TRUE,
41147,2/10/2019,164,TRUE,
41171,2/11/2019,165.4,TRUE,
41186,2/12/2019,164.2,TRUE,
41213,2/13/2019,162.8,TRUE,
41244,2/14/2019,163,TRUE,
41274,2/15/2019,162.8,TRUE,
41301,2/16/2019,162.4,TRUE,
41321,2/17/2019,165.6,TRUE,
41334,2/18/2019,162.8,TRUE,
41356,2/19/2019,164.2,TRUE,
41366,2/20/2019,162.8,TRUE,
41389,2/21/2019,163.4,TRUE,
41391,2/22/2019,161.4,TRUE,
41400,2/23/2019,162.6,TRUE,
41424,2/24/2019,164,TRUE,
41446,2/25/2019,164,TRUE,
41459,2/26/2019,162.8,TRUE,
41483,2/27/2019,163.2,TRUE,
41488,2/28/2019,164.8,TRUE,
41516,3/2/2019,163.6,TRUE,
41536,3/3/2019,164.6,TRUE,
41559,3/4/2019,164.4,TRUE,
41566,3/5/2019,164.2,TRUE,
41587,3/6/2019,163.4,TRUE,
41610,3/7/2019,163.6,TRUE,
41634,3/8/2019,163,TRUE,
41663,3/9/2019,162.4,TRUE,
41684,3/10/2019,165.4,TRUE,
41688,3/11/2019,166.4,TRUE,
41693,3/12/2019,164.2,TRUE,
41721,3/13/2019,164.4,TRUE,
41738,3/14/2019,165,TRUE,
41757,3/15/2019,165.2,TRUE,
41781,3/17/2019,164.8,TRUE,
41804,3/18/2019,166.2,TRUE,
41805,3/20/2019,165,TRUE,
41814,3/20/2019,165.6,TRUE,
41815,3/21/2019,167,TRUE,
41827,3/22/2019,161.8,TRUE,
41841,3/23/2019,161.8,TRUE,
41867,3/24/2019,163.6,TRUE,
41880,3/25/2019,162.8,TRUE,
41882,3/26/2019,163.8,TRUE,
41909,3/27/2019,164.4,TRUE,
41932,3/28/2019,165,TRUE,
41954,3/30/2019,164.2,TRUE,
41970,3/31/2019,165,TRUE,
41972,4/1/2019,165,TRUE,
41975,4/3/2019,164.6,TRUE,
41989,4/4/2019,164,TRUE,
42003,4/5/2019,163,TRUE,
42032,4/6/2019,163.6,TRUE,
42062,4/7/2019,164.2,TRUE,
42068,4/8/2019,164,TRUE,
42082,4/9/2019,164.8,TRUE,
42102,4/10/2019,165.8,TRUE,
42111,4/11/2019,164.4,TRUE,
42128,4/12/2019,164.4,TRUE,
42147,4/13/2019,165.4,TRUE,
42178,4/14/2019,165.8,TRUE,
42200,4/15/2019,165.2,TRUE,
42204,4/16/2019,167.4,TRUE,
42234,4/17/2019,167,TRUE,
42244,4/18/2019,167.6,TRUE,
42259,4/19/2019,166.8,TRUE,
42260,4/20/2019,166.4,TRUE,
42278,4/21/2019,166,TRUE,
42298,4/22/2019,164.8,TRUE,
42315,4/23/2019,165.2,TRUE,
42316,4/24/2019,166.8,TRUE,
42340,4/25/2019,167.4,TRUE,
42353,4/26/2019,166,TRUE,
42369,4/27/2019,166.6,TRUE,
42384,4/28/2019,167,TRUE,
42394,5/2/2019,166.6,TRUE,
42419,5/3/2019,167.4,TRUE,
42438,5/5/2019,168.6,TRUE,
42455,5/6/2019,166.8,TRUE,
42459,5/7/2019,167.2,TRUE,
42486,5/8/2019,166.8,TRUE,
42516,5/9/2019,167.4,TRUE,
42528,5/10/2019,168,TRUE,
42531,5/11/2019,167.6,TRUE,
42537,5/12/2019,167,TRUE,
42542,5/13/2019,168.2,TRUE,
42557,5/14/2019,167.6,TRUE,
42567,5/15/2019,166.6,TRUE,
42571,5/16/2019,167.4,TRUE,
42601,5/17/2019,167.4,TRUE,
42619,5/18/2019,168.4,TRUE,
42630,5/19/2019,167.4,TRUE,
42651,5/20/2019,167.6,TRUE,
42676,5/21/2019,169,TRUE,
42689,5/22/2019,168.4,TRUE,
42704,5/23/2019,169,TRUE,
42726,5/24/2019,170.2,TRUE,
42736,5/25/2019,170,TRUE,
42759,5/26/2019,168.6,TRUE,
42777,5/27/2019,168.2,TRUE,
42802,5/28/2019,170,TRUE,
42816,5/29/2019,170.4,TRUE,
42845,5/30/2019,170,TRUE,
42865,5/31/2019,168.4,TRUE,
42872,6/1/2019,168.2,TRUE,
42885,6/2/2019,169.6,TRUE,
42905,6/3/2019,169.6,TRUE,
42913,6/4/2019,169.2,TRUE,
42914,6/5/2019,169,TRUE,
42922,6/6/2019,168.4,TRUE,
42943,6/7/2019,167.4,TRUE,
42968,6/8/2019,166.2,TRUE,
42997,6/9/2019,169.4,TRUE,
43015,6/10/2019,168.4,TRUE,
43028,6/11/2019,168.4,TRUE,
43049,6/12/2019,167.4,TRUE,
43064,6/13/2019,166.6,TRUE,
43091,6/14/2019,167.8,TRUE,
43117,6/15/2019,167.8,TRUE,
43142,6/16/2019,168,TRUE,
43152,6/17/2019,167.4,TRUE,
43166,6/18/2019,167.4,TRUE,
43191,6/19/2019,168.6,TRUE,
43219,6/20/2019,166.2,TRUE,
43222,6/21/2019,166.8,TRUE,
43249,6/22/2019,167,TRUE,
43252,6/23/2019,166.6,TRUE,
43256,6/24/2019,165.6,TRUE,
43285,6/25/2019,166,TRUE,
43316,6/26/2019,165.6,TRUE,
43330,6/27/2019,166.4,TRUE,
43332,6/28/2019,166.8,TRUE,
43347,6/29/2019,165,TRUE,
43365,6/30/2019,165.6,TRUE,
43375,7/1/2019,166.8,TRUE,
43405,7/2/2019,167,TRUE,
43407,7/3/2019,165.2,TRUE,
43411,7/4/2019,166,TRUE,
43414,7/8/2019,165.4,TRUE,
43439,7/9/2019,164.4,TRUE,
43459,7/10/2019,163,TRUE,
43483,7/11/2019,165.6,TRUE,
43491,7/12/2019,164.6,TRUE,
43514,7/13/2019,166.2,TRUE,
43527,7/14/2019,165,TRUE,
43530,7/15/2019,165.8,TRUE,
43550,7/16/2019,165.8,TRUE,
43556,7/17/2019,166.8,TRUE,
43580,7/18/2019,165.4,TRUE,
43587,7/19/2019,165.6,TRUE,
43590,7/20/2019,166.8,TRUE,
43606,7/21/2019,165.4,TRUE,
43628,7/22/2019,162.6,TRUE,
43631,7/23/2019,162.8,TRUE,
43638,7/24/2019,164.2,TRUE,
43661,7/25/2019,163.6,TRUE,
43688,7/26/2019,162.8,TRUE,
43710,7/27/2019,162.8,TRUE,
43713,7/28/2019,162,TRUE,
43739,7/29/2019,163,TRUE,
43758,7/30/2019,163.2,TRUE,
43765,7/31/2019,164.2,TRUE,
43789,8/1/2019,165.8,TRUE,
43799,8/2/2019,164.8,TRUE,
43806,8/3/2019,163.8,TRUE,
43828,8/4/2019,162,TRUE,
43848,8/5/2019,163.8,TRUE,
43857,8/6/2019,160.6,TRUE,
43868,8/7/2019,162,TRUE,
43886,8/8/2019,162.6,TRUE,
43909,8/9/2019,161.4,TRUE,
43923,8/10/2019,162.8,TRUE,
43943,8/11/2019,163.6,TRUE,
43966,8/12/2019,162.8,TRUE,
43985,8/13/2019,162.4,TRUE,
43987,8/14/2019,162.4,TRUE,
43995,8/15/2019,163,TRUE,
44002,8/16/2019,161.8,TRUE,
44032,8/17/2019,162.6,TRUE,
44054,8/18/2019,163.4,TRUE,
44057,8/19/2019,161.8,TRUE,
44078,8/20/2019,162.6,TRUE,
44080,8/21/2019,161.6,TRUE,
44081,8/22/2019,162.8,TRUE,
44101,8/23/2019,161,TRUE,
44117,8/24/2019,162.4,TRUE,
44123,8/25/2019,161.6,TRUE,
44128,8/26/2019,159.6,TRUE,
44134,8/27/2019,161.6,TRUE,
44153,8/28/2019,161.2,TRUE,
44174,8/29/2019,161.8,TRUE,
44197,8/30/2019,162.8,TRUE,
44200,8/31/2019,163.2,TRUE,
44218,9/1/2019,163.2,TRUE,
44223,9/2/2019,160.6,TRUE,
44224,9/3/2019,163.2,TRUE,
44247,9/4/2019,162.4,TRUE,
44275,9/5/2019,162,TRUE,
44288,9/6/2019,162.2,TRUE,
44316,9/7/2019,162.4,TRUE,
44330,9/8/2019,162.6,TRUE,
44338,9/9/2019,163.2,TRUE,
44358,9/10/2019,163.8,TRUE,
44363,9/11/2019,163.8,TRUE,
44387,9/12/2019,162.8,TRUE,
44407,9/13/2019,162.8,TRUE,
44412,9/14/2019,161.8,TRUE,
44441,9/16/2019,162,TRUE,
44467,9/17/2019,162,TRUE,
44486,9/18/2019,163.2,TRUE,
44517,9/19/2019,163.2,TRUE,
44546,9/20/2019,162.4,TRUE,
44562,9/21/2019,161.6,TRUE,
44579,9/22/2019,161.6,TRUE,
44610,9/23/2019,163.6,TRUE,
44632,9/24/2019,163.2,TRUE,
44659,9/25/2019,161.8,TRUE,
44677,9/26/2019,162.4,TRUE,
44691,9/27/2019,162.8,TRUE,
44697,9/28/2019,164,TRUE,
44719,9/29/2019,161.4,TRUE,
44747,9/30/2019,162.6,TRUE,
44769,10/1/2019,163.2,TRUE,
44772,10/2/2019,163,TRUE,
44783,10/3/2019,162,TRUE,
44807,10/4/2019,162,TRUE,
44830,10/5/2019,161.8,TRUE,
44840,10/6/2019,162,TRUE,
44852,10/7/2019,162.4,TRUE,
44869,10/8/2019,162.8,TRUE,
44884,10/9/2019,161.4,TRUE,
44900,10/10/2019,163.4,TRUE,
44929,10/11/2019,163.6,TRUE,
44949,10/12/2019,161.4,TRUE,
44976,10/13/2019,159.8,TRUE,
44980,10/14/2019,160.8,TRUE,
45008,10/15/2019,160.8,TRUE,
45029,10/16/2019,164.2,TRUE,
45059,10/17/2019,163.6,TRUE,
45081,10/18/2019,163.6,TRUE,
45105,10/19/2019,163.4,TRUE,
45136,10/20/2019,165.8,TRUE,
45161,10/21/2019,164,TRUE,
45168,10/22/2019,164.4,TRUE,
45169,10/23/2019,163,TRUE,
45173,10/24/2019,164,TRUE,
45204,10/25/2019,164.8,TRUE,
45233,10/26/2019,162.8,TRUE,
45264,10/27/2019,164.4,TRUE,
45276,10/28/2019,163.4,TRUE,
45295,10/29/2019,164.2,TRUE,
45301,10/30/2019,164.2,TRUE,
45313,10/31/2019,162.8,TRUE,
45317,11/1/2019,162,TRUE,
45342,11/2/2019,164.2,TRUE,
45362,11/3/2019,164.2,TRUE,
45379,11/4/2019,164.2,TRUE,
45388,11/5/2019,162.8,TRUE,
45408,11/6/2019,164.6,TRUE,
45409,11/7/2019,164,TRUE,
45434,11/8/2019,164.8,TRUE,
45456,11/9/2019,164.2,TRUE,
45464,11/10/2019,166,TRUE,
45489,11/11/2019,166,TRUE,
45502,11/12/2019,165.8,TRUE,
45511,11/13/2019,164.6,TRUE,
45522,11/14/2019,164.6,TRUE,
45530,11/15/2019,165.4,TRUE,
45532,11/16/2019,167,TRUE,
45554,11/17/2019,167.2,TRUE,
45583,11/18/2019,166.8,TRUE,
45612,11/19/2019,166.8,TRUE,
45623,11/20/2019,165.6,TRUE,
45654,11/21/2019,165.6,TRUE,
45669,11/22/2019,165.6,TRUE,
45686,11/23/2019,165.6,TRUE,
45693,11/24/2019,167,TRUE,
45716,11/25/2019,168.2,TRUE,
45722,11/26/2019,167.4,TRUE,
45733,11/27/2019,166,TRUE,
45746,11/28/2019,164.8,TRUE,
45748,11/29/2019,166,TRUE,
45767,11/30/2019,163.8,TRUE,
45781,12/1/2019,165,TRUE,
45792,12/2/2019,165,TRUE,
45801,12/3/2019,165.4,TRUE,
45814,12/4/2019,165.6,TRUE,
45822,12/5/2019,166.2,TRUE,
45844,12/6/2019,166.2,TRUE,
45856,12/7/2019,168,TRUE,
45881,12/8/2019,167.2,TRUE,
45891,12/9/2019,166.4,TRUE,
45895,12/10/2019,166,TRUE,
45901,12/11/2019,166.2,TRUE,
45927,12/12/2019,166,TRUE,
45933,12/13/2019,166.2,TRUE,
45962,12/14/2019,165.8,TRUE,
45967,12/15/2019,167,TRUE,
45990,12/16/2019,165.8,TRUE,
46007,12/17/2019,167.4,TRUE,
46010,12/18/2019,168,TRUE,
46035,12/19/2019,166,TRUE,
46047,12/20/2019,165.4,TRUE,
46077,12/21/2019,165.6,TRUE,
46081,12/22/2019,165.8,TRUE,
46096,12/23/2019,167.4,TRUE,
46124,12/24/2019,165.4,TRUE,
46136,12/26/2019,167.4,TRUE,
46151,12/27/2019,165.8,TRUE,
46161,12/28/2019,165.8,TRUE,
46173,12/29/2019,165.4,TRUE,
46194,12/30/2019,166.8,TRUE,
46221,12/31/2019,167,TRUE,
46229,1/1/2020,168,TRUE,
46251,1/2/2020,168.6,TRUE,
46255,1/3/2020,167.4,TRUE,
46256,1/4/2020,166.4,TRUE,
46257,1/5/2020,166.6,TRUE,
46269,1/6/2020,168.4,TRUE,
46271,1/7/2020,169.4,TRUE,
46297,1/8/2020,167,TRUE,
46321,1/9/2020,168,TRUE,
46333,1/10/2020,168.4,TRUE,
46346,1/11/2020,166.4,TRUE,
46370,1/12/2020,166.2,TRUE,
46371,1/14/2020,167,TRUE,
46374,1/15/2020,167,TRUE,
46393,1/16/2020,167.4,TRUE,
46420,1/17/2020,167.4,TRUE,
46422,1/18/2020,167.6,TRUE,
46448,1/19/2020,167.2,TRUE,
46463,1/20/2020,166.2,TRUE,
46477,1/21/2020,167.6,TRUE,
46486,1/22/2020,167.6,TRUE,
46494,1/23/2020,167.8,TRUE,
46495,1/24/2020,168.4,TRUE,
46517,1/25/2020,166.8,TRUE,
46544,1/26/2020,168,TRUE,
46562,1/27/2020,169.4,TRUE,
46566,1/28/2020,167.4,TRUE,
46583,1/29/2020,168.2,TRUE,
46613,1/30/2020,167,TRUE,
46636,1/31/2020,168.4,TRUE,
46646,2/1/2020,168,TRUE,
46670,2/2/2020,166.8,TRUE,
46672,2/3/2020,169.2,TRUE,
46690,2/4/2020,168,TRUE,
46698,2/5/2020,168.8,TRUE,
46728,2/6/2020,168.6,TRUE,
46735,2/7/2020,169.4,TRUE,
46754,2/8/2020,168,TRUE,
46785,2/9/2020,167.4,TRUE,
46810,2/10/2020,169.8,TRUE,
46821,2/11/2020,169.2,TRUE,
46826,2/12/2020,169.6,TRUE,
46834,2/13/2020,170,TRUE,
46837,2/14/2020,168.6,TRUE,
46851,2/15/2020,169.4,TRUE,
46858,2/16/2020,169.2,TRUE,
46882,2/17/2020,169.9,TRUE,
46897,2/18/2020,169.4,TRUE,
46924,2/19/2020,170.4,TRUE,
46932,2/20/2020,169.6,TRUE,
46950,2/21/2020,170.6,TRUE,
46960,2/22/2020,170.4,TRUE,
46979,2/23/2020,171.4,TRUE,
46985,2/24/2020,170.8,TRUE,
47009,2/25/2020,170.4,TRUE,
